Data Posição;Data Chegada;Ignição;Odômetro;Horímetro;RPM;T1;T2;T3;US;TS;TD1;TD2;TD3;UD1;UD2;UD3;Memória;Satelital;Ponto de Ref. Embarcado;Ponto de Referência;Sensores Inibidos;S. em modo seguro;A. em modo seguro;Cidade;UF
17/10/2025 21:05:50;17/10/2025 21:05:52;SIM;682498,2;12857h 4m;1079;6;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 21:02:36;17/10/2025 21:02:37;SIM;682498,1;12857h 1m;565;15;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 21:02:12;17/10/2025 21:02:13;SIM;682498,1;12857h 1m;558;16;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 21:01:02;17/10/2025 21:01:03;SIM;682498,1;12857h 0m;565;15;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 20:58:22;17/10/2025 20:58:23;SIM;682498,1;12856h 57m;565;16;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 20:56:04;17/10/2025 20:56:05;SIM;682498,1;12856h 55m;566;16;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 20:55:22;17/10/2025 20:55:24;SIM;682498,1;12856h 54m;0;16;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 20:51:33;17/10/2025 20:51:34;NAO;682498,1;12856h 54m;0;16;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 20:47:33;17/10/2025 20:47:34;NAO;682498,1;12856h 54m;0;17;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 20:43:33;17/10/2025 20:43:34;NAO;682498,1;12856h 54m;0;17;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 20:39:36;17/10/2025 20:39:36;NAO;682498,1;12856h 54m;0;17;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 20:39:34;17/10/2025 20:39:33;NAO;682498,1;12856h 54m;0;17;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 20:39:32;17/10/2025 20:39:32;SIM;682498,1;12856h 54m;0;17;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 20:38:08;17/10/2025 20:38:09;NAO;682498,1;12856h 54m;0;17;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 20:34:08;17/10/2025 20:34:08;NAO;682498,1;12856h 54m;0;17;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 20:30:08;17/10/2025 20:30:08;NAO;682498,1;12856h 54m;0;18;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 20:26:08;17/10/2025 20:26:08;NAO;682498,1;12856h 54m;0;18;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 20:22:08;17/10/2025 20:22:08;NAO;682498,1;12856h 54m;0;19;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 20:18:08;17/10/2025 20:18:08;NAO;682498,1;12856h 54m;0;20;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 20:14:08;17/10/2025 20:14:08;NAO;682498,1;12856h 54m;0;21;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 20:10:11;17/10/2025 20:10:11;NAO;682498,1;12856h 54m;0;23;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 20:10:09;17/10/2025 20:10:09;NAO;682498,1;12856h 54m;0;23;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 20:09:49;17/10/2025 20:09:49;SIM;682498,1;12856h 54m;0;24;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 20:07:08;17/10/2025 20:07:08;NAO;682498,1;12856h 54m;0;25;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 20:07:06;17/10/2025 20:07:06;NAO;682498,1;12856h 54m;561;25;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 20:05:54;17/10/2025 20:05:54;SIM;682498,1;12856h 52m;564;25;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 20:02:54;17/10/2025 20:02:55;SIM;682498,0;12856h 49m;0;25;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 20:01:32;17/10/2025 20:01:33;NAO;682498,0;12856h 49m;0;25;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 19:57:32;17/10/2025 19:57:33;NAO;682498,0;12856h 49m;0;25;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 19:53:32;17/10/2025 19:53:33;NAO;682498,0;12856h 49m;0;25;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 19:49:32;17/10/2025 19:49:33;NAO;682498,0;12856h 49m;0;25;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 19:45:32;17/10/2025 19:45:48;NAO;682498,0;12856h 49m;0;25;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 19:41:32;17/10/2025 19:41:33;NAO;682498,0;12856h 49m;0;25;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 19:37:32;17/10/2025 19:37:33;NAO;682498,0;12856h 49m;0;25;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 19:33:32;17/10/2025 19:33:33;NAO;682498,0;12856h 49m;0;25;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 19:29:32;17/10/2025 19:29:33;NAO;682498,0;12856h 49m;0;25;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 19:25:32;17/10/2025 19:25:33;NAO;682498,0;12856h 49m;0;25;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 19:21:32;17/10/2025 19:21:33;NAO;682498,0;12856h 49m;0;25;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 19:17:32;17/10/2025 19:17:33;NAO;682498,0;12856h 49m;0;25;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 19:13:32;17/10/2025 19:13:33;NAO;682498,0;12856h 49m;0;26;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 19:09:32;17/10/2025 19:09:33;NAO;682498,0;12856h 49m;0;26;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 19:05:32;17/10/2025 19:05:33;NAO;682498,0;12856h 49m;0;26;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 19:01:32;17/10/2025 19:01:33;NAO;682498,0;12856h 49m;0;26;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 18:57:32;17/10/2025 18:57:33;NAO;682498,0;12856h 49m;0;26;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 18:53:32;17/10/2025 18:53:33;NAO;682498,0;12856h 49m;0;26;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 18:49:32;17/10/2025 18:49:33;NAO;682498,0;12856h 49m;0;26;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 18:45:32;17/10/2025 18:45:33;NAO;682498,0;12856h 49m;0;26;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 18:41:32;17/10/2025 18:41:33;NAO;682498,0;12856h 49m;0;26;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 18:37:32;17/10/2025 18:37:33;NAO;682498,0;12856h 49m;0;26;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 18:33:32;17/10/2025 18:33:33;NAO;682498,0;12856h 49m;0;26;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 18:29:32;17/10/2025 18:29:33;NAO;682498,0;12856h 49m;0;26;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 18:25:32;17/10/2025 18:25:33;NAO;682498,0;12856h 49m;0;26;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 18:21:49;17/10/2025 18:21:50;NAO;682498,0;12856h 49m;0;26;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 18:21:35;17/10/2025 18:21:36;NAO;682498,0;12856h 49m;0;26;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 18:21:32;17/10/2025 18:21:33;NAO;682498,0;12856h 49m;565;26;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 18:17:42;17/10/2025 18:17:43;SIM;682497,8;12856h 46m;563;26;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 18:17:02;17/10/2025 18:17:01;SIM;682497,8;12856h 45m;1230;26;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 18:14:38;17/10/2025 18:14:38;SIM;682497,7;12856h 42m;1216;26;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 18:13:47;17/10/2025 18:13:48;SIM;682497,6;12856h 42m;564;26;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 18:13:37;17/10/2025 18:13:37;SIM;682497,6;12856h 41m;553;26;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 18:13:23;17/10/2025 18:13:23;SIM;682497,6;12856h 41m;0;26;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 18:11:54;17/10/2025 18:11:55;NAO;682497,6;12856h 41m;0;26;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 18:07:54;17/10/2025 18:07:55;NAO;682497,6;12856h 41m;0;26;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 18:03:54;17/10/2025 18:03:55;NAO;682497,6;12856h 41m;0;26;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 17:59:54;17/10/2025 17:59:55;NAO;682497,6;12856h 41m;0;26;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 17:55:54;17/10/2025 17:55:55;NAO;682497,6;12856h 41m;0;27;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 17:51:54;17/10/2025 17:51:55;NAO;682497,6;12856h 41m;0;26;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 17:47:54;17/10/2025 17:47:55;NAO;682497,6;12856h 41m;0;27;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 17:43:54;17/10/2025 17:43:55;NAO;682497,6;12856h 41m;0;26;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 17:39:57;17/10/2025 17:39:58;NAO;682497,6;12856h 41m;0;26;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 17:39:55;17/10/2025 17:39:56;NAO;682497,6;12856h 41m;0;26;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 17:39:43;17/10/2025 17:39:43;SIM;682497,6;12856h 41m;0;26;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 17:36:45;17/10/2025 17:36:46;NAO;682497,6;12856h 41m;0;26;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 17:32:45;17/10/2025 17:32:46;NAO;682497,6;12856h 41m;0;26;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 17:28:45;17/10/2025 17:29:00;NAO;682497,6;12856h 41m;0;26;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 17:24:45;17/10/2025 17:24:46;NAO;682497,6;12856h 41m;0;25;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 17:20:45;17/10/2025 17:20:46;NAO;682497,6;12856h 41m;0;25;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 17:16:53;17/10/2025 17:16:54;NAO;682497,6;12856h 41m;0;25;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 17:16:51;17/10/2025 17:16:51;NAO;682497,6;12856h 41m;0;25;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 17:16:48;17/10/2025 17:16:49;NAO;682497,6;12856h 41m;0;25;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 17:16:46;17/10/2025 17:16:46;NAO;682497,6;12856h 41m;565;25;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 17:15:36;17/10/2025 17:15:37;SIM;682497,6;12856h 40m;563;25;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 17:14:30;17/10/2025 17:14:31;SIM;682497,6;12856h 39m;1072;26;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 17:13:22;17/10/2025 17:13:23;SIM;682497,3;12856h 38m;1038;25;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 17:12:31;17/10/2025 17:12:32;SIM;682497,3;12856h 37m;562;25;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 17:11:31;17/10/2025 17:11:32;SIM;682497,3;12856h 36m;978;25;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 17:11:16;17/10/2025 17:11:17;SIM;682497,3;12856h 35m;999;25;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 17:08:22;17/10/2025 17:08:23;SIM;682496,8;12856h 33m;575;25;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 17:08:07;17/10/2025 17:08:07;SIM;682496,7;12856h 32m;1058;25;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 17:07:36;17/10/2025 17:07:37;SIM;682496,5;12856h 32m;980;25;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 17:07:20;17/10/2025 17:07:22;SIM;682496,3;12856h 32m;1073;25;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 17:05:35;17/10/2025 17:06:09;SIM;682495,1;12856h 30m;1079;25;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Jaboatão dos;PE
17/10/2025 17:02:43;17/10/2025 17:02:43;SIM;682493,2;12856h 27m;1188;25;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Recife;PE
17/10/2025 16:58:47;17/10/2025 16:58:48;SIM;682490,4;12856h 23m;1186;25;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Recife;PE
17/10/2025 16:58:22;17/10/2025 16:58:22;SIM;682490,1;12856h 23m;1248;25;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Recife;PE
17/10/2025 16:57:49;17/10/2025 16:57:50;SIM;682489,7;12856h 22m;1222;25;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Recife;PE
17/10/2025 16:55:02;17/10/2025 16:55:03;SIM;682488,5;12856h 19m;804;25;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Recife;PE
17/10/2025 16:50:48;17/10/2025 16:50:49;SIM;682487,3;12856h 15m;801;25;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Recife;PE
17/10/2025 16:46:34;17/10/2025 16:46:35;SIM;682486,5;12856h 11m;1137;25;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Recife;PE
17/10/2025 16:42:20;17/10/2025 16:42:21;SIM;682486,3;12856h 7m;561;25;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Recife;PE
17/10/2025 16:38:06;17/10/2025 16:38:07;SIM;682486,2;12856h 2m;587;25;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Recife;PE
17/10/2025 16:33:52;17/10/2025 16:33:53;SIM;682486,0;12855h 58m;564;25;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Recife;PE
17/10/2025 16:33:45;17/10/2025 16:33:46;SIM;682486,0;12855h 58m;567;25;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Recife;PE
17/10/2025 16:29:31;17/10/2025 16:29:32;SIM;682484,4;12855h 54m;1136;25;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Recife;PE
17/10/2025 16:25:17;17/10/2025 16:25:18;SIM;682482,2;12855h 50m;828;25;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Recife;PE
17/10/2025 16:21:58;17/10/2025 16:22:00;SIM;682479,0;12855h 46m;1424;25;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Recife;PE
17/10/2025 16:21:22;17/10/2025 16:21:23;SIM;682478,9;12855h 46m;564;25;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Recife;PE
17/10/2025 16:21:12;17/10/2025 16:21:13;SIM;682478,9;12855h 45m;564;25;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Recife;PE
17/10/2025 16:21:05;17/10/2025 16:21:07;SIM;682478,9;12855h 45m;566;25;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Recife;PE
17/10/2025 16:21:04;17/10/2025 16:21:05;SIM;682478,9;12855h 45m;565;25;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Recife;PE
17/10/2025 16:20:32;17/10/2025 16:20:33;SIM;682478,9;12855h 45m;875;25;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Recife;PE
17/10/2025 16:20:16;17/10/2025 16:20:18;SIM;682478,8;12855h 44m;914;25;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Recife;PE
17/10/2025 16:20:01;17/10/2025 16:20:17;SIM;682478,7;12855h 44m;750;25;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Recife;PE
17/10/2025 16:19:33;17/10/2025 16:19:34;SIM;682478,5;12855h 44m;982;25;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Recife;PE
17/10/2025 16:16:46;17/10/2025 16:16:47;SIM;682477,1;12855h 41m;1039;25;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Recife;PE
17/10/2025 16:12:42;17/10/2025 16:12:44;SIM;682476,4;12855h 37m;562;25;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Recife;PE
17/10/2025 16:10:21;17/10/2025 16:10:21;SIM;682476,4;12855h 35m;0;25;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Recife;PE
17/10/2025 16:10:20;17/10/2025 16:10:20;SIM;682476,4;12855h 35m;0;25;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Recife;PE
17/10/2025 16:10:18;17/10/2025 16:10:18;NAO;682476,4;12855h 35m;0;25;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Recife;PE
17/10/2025 16:09:56;17/10/2025 16:10:11;SIM;682476,4;12855h 34m;0;25;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Recife;PE
17/10/2025 16:09:14;17/10/2025 16:09:16;SIM;682476,4;12855h 34m;0;25;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Recife;PE
17/10/2025 16:06:03;17/10/2025 16:06:08;NAO;682476,4;12855h 34m;0;25;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Recife;PE
17/10/2025 16:02:03;17/10/2025 16:02:05;NAO;682476,4;12855h 34m;0;25;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Recife;PE
17/10/2025 15:58:03;17/10/2025 15:58:04;NAO;682476,4;12855h 34m;0;25;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Recife;PE
17/10/2025 15:54:03;17/10/2025 15:54:04;NAO;682476,4;12855h 34m;0;25;-;-;-;-;N/A;N/A;N/A;N/A;N/A;N/A;NAO;NAO;" ";" ";-;SBT;-;Recife;PE
